,0,1
8072,S12,Player 2
8073,S5,player 1
8074,H10,player 1
8075,H12,player 1
8076,D11,player 1
8077,C10,player 1
8078,H13,Player 2
8079,C9,player 1
8080,S8,Player 2
8081,C9,player 1
8082,C9,player 1
8083,S7,player 1
8084,H13,player 1
8085,Tie,Tie
8086,S4,player 1
8087,C12,Player 2
8088,H8,player 1
8089,D5,player 1
8090,S10,Player 2
8091,S13,player 1
8092,S6,player 1
8093,S13,Player 2
8094,H9,player 1
8095,S11,player 1
8096,S7,player 1
8097,H10,player 1
8098,S9,Player 2
8099,H6,Player 2
8100,D10,Player 2
8101,D10,Player 2
8102,C11,Player 2
8103,H8,Player 2
8104,D12,player 1
8105,S10,Player 2
8106,S13,player 1
8107,H12,Player 2
8108,H13,player 1
8109,C10,player 1
8110,D8,player 1
8111,H12,player 1
8112,H12,player 1
8113,C13,player 1
8114,D13,Player 2
8115,S12,player 1
8116,D10,Player 2
8117,S12,player 1
8118,H12,Player 2
8119,C6,Player 2
8120,S13,player 1
8121,C12,player 1
8122,S10,player 1
8123,D6,Player 2
8124,H12,Player 2
8125,S13,player 1
8126,Tie,Tie
8127,D3,Player 2
8128,S12,player 1
8129,C6,player 1
8130,S10,Player 2
8131,S7,Player 2
8132,S9,player 1
8133,S13,Player 2
8134,H5,Player 2
8135,H12,Player 2
8136,C6,Player 2
8137,C5,Player 2
8138,H9,player 1
8139,H6,Player 2
8140,S12,player 1
8141,C8,player 1
8142,H13,player 1
8143,S12,player 1
8144,S5,Player 2
8145,C12,Player 2
8146,S13,Player 2
8147,C7,Player 2
8148,H9,player 1
8149,H13,Player 2
8150,S11,Player 2
8151,C11,player 1
8152,S11,player 1
8153,C9,player 1
8154,S13,player 1
8155,H6,player 1
8156,H7,player 1
8157,S7,player 1
8158,D7,player 1
8159,S9,Player 2
8160,H11,Player 2
8161,C12,player 1
8162,H8,player 1
8163,S13,Player 2
8164,S11,Player 2
8165,D10,Player 2
8166,H8,Player 2
8167,Tie,Tie
8168,D13,player 1
8169,C7,player 1
8170,S13,player 1
8171,S12,Player 2
8172,H9,Player 2
8173,S10,Player 2
8174,S12,Player 2
8175,D12,player 1
8176,H7,player 1
8177,C8,Player 2
8178,H11,player 1
8179,Tie,Tie
8180,S7,Player 2
8181,H3,player 1
8182,D6,Player 2
8183,C12,Player 2
8184,D5,player 1
8185,H11,player 1
8186,S13,Player 2
8187,Tie,Tie
8188,H13,Player 2
8189,S7,player 1
8190,H2,player 1
8191,D11,player 1
8192,C8,Player 2
8193,C6,Player 2
8194,S8,player 1
8195,D11,Player 2
8196,S12,player 1
8197,Tie,Tie
8198,H9,player 1
8199,D9,Player 2
8200,H10,Player 2
8201,C3,Player 2
8202,H12,player 1
8203,H11,player 1
8204,Tie,Tie
8205,D12,player 1
8206,H4,Player 2
8207,H10,player 1
8208,D11,Player 2
8209,C13,player 1
8210,Tie,Tie
8211,C9,Player 2
8212,D10,player 1
8213,D6,Player 2
8214,Tie,Tie
8215,D13,Player 2
8216,S7,player 1
8217,H5,player 1
8218,H13,Player 2
8219,D5,Player 2
8220,D8,Player 2
8221,S6,player 1
8222,S11,player 1
8223,Tie,Tie
8224,H9,player 1
8225,S5,player 1
8226,C3,Player 2
8227,C4,Player 2
8228,S13,Player 2
8229,C11,player 1
8230,C3,player 1
8231,D10,Player 2
8232,D9,player 1
8233,S5,Player 2
8234,D7,Player 2
8235,D12,Player 2
8236,C13,player 1
8237,C8,player 1
8238,C5,player 1
8239,C10,player 1
8240,C6,player 1
8241,H12,player 1
8242,D7,player 1
8243,H8,player 1
8244,S10,player 1
8245,Tie,Tie
8246,H12,player 1
8247,C12,Player 2
8248,C12,player 1
8249,Tie,Tie
8250,H9,Player 2
8251,D13,Player 2
8252,H12,player 1
8253,H12,player 1
8254,S10,player 1
8255,C10,Player 2
8256,H7,Player 2
8257,H11,player 1
8258,D5,Player 2
8259,C8,Player 2
8260,S7,player 1
8261,D8,player 1
8262,S12,player 1
8263,C11,Player 2
8264,S9,player 1
8265,H9,Player 2
8266,D13,player 1
8267,D4,Player 2
8268,H7,player 1
8269,D11,player 1
8270,H13,Player 2
8271,C8,Player 2
8272,S13,player 1
8273,D7,Player 2
8274,C4,player 1
8275,D8,player 1
8276,S8,player 1
8277,S4,Player 2
8278,C9,Player 2
8279,D8,player 1
8280,D2,Player 2
8281,S11,player 1
8282,D10,Player 2
8283,C11,Player 2
8284,D7,Player 2
8285,D3,player 1
8286,S13,player 1
8287,Tie,Tie
8288,H9,Player 2
8289,D6,Player 2
8290,C9,player 1
8291,D7,player 1
8292,S10,Player 2
8293,D11,player 1
8294,C4,Player 2
8295,S12,player 1
8296,H11,player 1
8297,H2,Player 2
8298,H8,Player 2
8299,S3,Player 2
8300,H7,player 1
8301,H11,player 1
8302,D13,Player 2
8303,S7,Player 2
8304,D12,player 1
8305,D12,Player 2
8306,S12,player 1
8307,S3,Player 2
8308,C12,Player 2
8309,C10,player 1
8310,H13,Player 2
8311,C9,player 1
8312,H13,Player 2
8313,H8,player 1
8314,D7,Player 2
8315,D11,player 1
8316,H12,Player 2
8317,S7,Player 2
8318,C13,Player 2
8319,H5,player 1
8320,C4,Player 2
8321,H6,Player 2
8322,C11,player 1
8323,D11,player 1
8324,D13,player 1
8325,Tie,Tie
8326,S9,Player 2
8327,D10,player 1
8328,D5,Player 2
8329,D10,player 1
8330,S5,player 1
8331,Tie,Tie
8332,S10,Player 2
8333,S11,player 1
8334,D12,player 1
8335,S4,Player 2
8336,S13,Player 2
8337,D6,player 1
8338,C4,player 1
8339,S5,player 1
8340,Tie,Tie
8341,S3,player 1
8342,Tie,Tie
8343,S13,player 1
8344,D3,Player 2
8345,S11,player 1
8346,D12,player 1
8347,D11,player 1
8348,C7,player 1
8349,D3,Player 2
8350,D5,player 1
8351,S9,player 1
8352,D13,player 1
8353,C12,Player 2
8354,D10,player 1
8355,S8,player 1
8356,H4,player 1
8357,H8,player 1
8358,H12,Player 2
8359,S6,player 1
8360,D8,Player 2
8361,H8,player 1
8362,S8,player 1
8363,H5,Player 2
8364,C12,Player 2
8365,D11,Player 2
8366,H7,Player 2
8367,C2,Player 2
8368,D13,player 1
8369,D9,Player 2
8370,H13,player 1
8371,C10,Player 2
8372,C8,player 1
8373,S11,player 1
8374,C12,Player 2
8375,H12,player 1
8376,S8,Player 2
8377,S9,Player 2
8378,Tie,Tie
8379,H12,player 1
8380,D8,Player 2
8381,Tie,Tie
8382,C12,player 1
8383,D13,player 1
8384,C11,player 1
8385,D6,player 1
8386,Tie,Tie
8387,H8,player 1
8388,H2,Player 2
8389,H11,Player 2
8390,S9,Player 2
8391,D7,Player 2
8392,H8,player 1
8393,H7,Player 2
8394,H13,Player 2
8395,C7,player 1
8396,S9,Player 2
8397,S12,player 1
8398,C9,player 1
8399,S12,player 1
8400,D11,player 1
8401,S7,player 1
8402,H11,Player 2
8403,H10,Player 2
8404,C13,Player 2
8405,H10,Player 2
8406,C2,player 1
8407,Tie,Tie
8408,H11,Player 2
8409,H8,Player 2
8410,Tie,Tie
8411,H10,player 1
8412,S12,player 1
8413,D6,player 1
8414,C10,player 1
8415,S11,player 1
8416,C12,Player 2
8417,D11,Player 2
8418,Tie,Tie
8419,D11,Player 2
8420,C9,player 1
8421,C9,Player 2
8422,H9,Player 2
8423,D10,Player 2
8424,D6,player 1
8425,C12,player 1
8426,H13,Player 2
8427,S13,player 1
8428,D6,Player 2
8429,S9,Player 2
8430,H5,Player 2
8431,S8,player 1
8432,C7,player 1
8433,C10,player 1
8434,H9,player 1
8435,C12,Player 2
8436,C12,player 1
8437,H6,Player 2
8438,D12,Player 2
8439,C8,player 1
8440,C12,Player 2
8441,S8,player 1
8442,C8,player 1
8443,S8,Player 2
8444,Tie,Tie
8445,H8,Player 2
8446,H8,player 1
8447,H11,player 1
8448,D10,Player 2
8449,S11,player 1
8450,D9,Player 2
8451,S8,Player 2
8452,Tie,Tie
8453,C6,player 1
8454,S11,Player 2
8455,H12,player 1
8456,C10,player 1
8457,H9,player 1
8458,S3,Player 2
8459,D10,Player 2
8460,S6,Player 2
8461,H8,Player 2
8462,H9,player 1
8463,C12,player 1
8464,S4,player 1
8465,S11,player 1
8466,C12,player 1
8467,Tie,Tie
8468,C13,player 1
8469,H13,Player 2
8470,C11,Player 2
8471,H11,Player 2
8472,H13,Player 2
8473,D11,player 1
8474,S7,player 1
8475,H10,Player 2
8476,H10,player 1
8477,S9,Player 2
8478,H9,Player 2
8479,S11,Player 2
8480,S12,player 1
8481,H7,player 1
8482,S9,Player 2
8483,D12,player 1
8484,H6,Player 2
8485,D7,Player 2
8486,C5,Player 2
8487,C12,player 1
8488,S11,player 1
8489,C13,Player 2
8490,S5,Player 2
8491,C11,Player 2
8492,C13,Player 2
8493,Tie,Tie
8494,S8,player 1
8495,H10,Player 2
8496,H5,player 1
8497,C9,Player 2
8498,H2,Player 2
8499,S10,player 1
8500,C7,player 1
8501,Tie,Tie
8502,Tie,Tie
8503,H13,Player 2
8504,C12,player 1
8505,D11,player 1
8506,C13,player 1
8507,S7,player 1
8508,D8,Player 2
8509,C10,Player 2
8510,Tie,Tie
8511,Tie,Tie
8512,S11,player 1
8513,S7,player 1
8514,D13,Player 2
8515,S4,player 1
8516,D8,player 1
8517,S12,Player 2
8518,H12,Player 2
8519,D13,player 1
8520,D13,player 1
8521,D11,Player 2
8522,D7,player 1
8523,S12,Player 2
8524,Tie,Tie
8525,D11,Player 2
8526,C13,player 1
8527,H12,player 1
8528,D8,Player 2
8529,C12,player 1
8530,H8,player 1
8531,C12,player 1
8532,S5,player 1
8533,H12,Player 2
8534,S10,Player 2
8535,H13,Player 2
8536,H10,player 1
8537,H13,Player 2
8538,H6,player 1
8539,S13,Player 2
8540,D12,player 1
8541,C3,Player 2
8542,D7,player 1
8543,D12,player 1
8544,D11,player 1
8545,C13,Player 2
8546,C6,player 1
8547,D6,player 1
8548,D6,player 1
8549,S11,Player 2
8550,S11,Player 2
8551,H9,Player 2
8552,C3,Player 2
8553,C13,Player 2
8554,C4,player 1
8555,H11,Player 2
8556,C8,Player 2
8557,H7,Player 2
8558,D8,Player 2
8559,S4,Player 2
8560,D7,player 1
8561,H9,Player 2
8562,S9,Player 2
8563,H4,player 1
8564,D10,player 1
8565,D13,Player 2
8566,C8,Player 2
8567,H9,Player 2
8568,D9,Player 2
8569,S10,player 1
8570,D6,player 1
8571,D5,player 1
8572,C6,Player 2
8573,H12,player 1
8574,D5,Player 2
8575,C9,Player 2
8576,H8,player 1
8577,S7,Player 2
8578,S12,player 1
8579,D13,player 1
8580,D10,player 1
8581,H13,player 1
8582,H13,player 1
8583,H9,player 1
8584,D11,player 1
8585,D13,player 1
8586,D13,Player 2
8587,C10,player 1
8588,S12,Player 2
8589,S2,player 1
8590,H10,player 1
8591,C7,Player 2
8592,D5,player 1
8593,C12,player 1
8594,S11,player 1
8595,H10,player 1
8596,H5,Player 2
8597,D11,player 1
8598,C9,player 1
8599,C13,player 1
8600,H5,player 1
8601,H12,player 1
8602,D6,player 1
8603,H12,Player 2
8604,D9,player 1
8605,S7,Player 2
8606,Tie,Tie
8607,C13,player 1
8608,D2,Player 2
8609,S9,Player 2
8610,S5,Player 2
8611,S5,player 1
8612,C10,player 1
8613,H8,player 1
8614,S7,Player 2
8615,D11,Player 2
8616,H11,Player 2
8617,S11,player 1
8618,H6,Player 2
8619,H10,player 1
8620,H12,Player 2
8621,H7,player 1
8622,C11,player 1
8623,D10,Player 2
8624,S7,Player 2
8625,D6,player 1
8626,D12,Player 2
8627,S12,Player 2
8628,S9,player 1
8629,H5,Player 2
8630,H12,Player 2
8631,C10,player 1
8632,C5,Player 2
8633,C12,Player 2
8634,S13,Player 2
8635,H11,player 1
8636,D12,player 1
8637,D6,Player 2
8638,C9,player 1
8639,S11,player 1
8640,D11,Player 2
8641,H11,Player 2
8642,H8,Player 2
8643,S8,player 1
8644,H8,Player 2
8645,D13,Player 2
8646,C7,player 1
8647,S11,player 1
8648,S8,Player 2
8649,C11,player 1
8650,D11,Player 2
8651,C10,Player 2
8652,C9,Player 2
8653,C12,Player 2
8654,Tie,Tie
8655,S8,player 1
8656,D13,player 1
8657,H7,player 1
8658,H4,player 1
8659,S13,Player 2
8660,D12,Player 2
8661,D12,player 1
8662,H8,Player 2
8663,H12,Player 2
8664,D10,Player 2
8665,C4,player 1
8666,D10,player 1
8667,S7,Player 2
8668,H12,player 1
8669,S7,player 1
8670,C9,player 1
8671,D8,player 1
8672,S8,Player 2
8673,C9,Player 2
8674,D2,Player 2
8675,D12,player 1
8676,Tie,Tie
8677,C12,player 1
8678,S11,Player 2
8679,H13,player 1
8680,D12,player 1
8681,H13,player 1
8682,H13,Player 2
8683,H9,player 1
8684,H11,Player 2
8685,S8,Player 2
8686,S12,Player 2
8687,D9,player 1
8688,D8,player 1
8689,C6,player 1
8690,H10,player 1
8691,S13,Player 2
8692,H6,player 1
8693,C9,player 1
8694,S12,player 1
8695,S12,Player 2
8696,C12,Player 2
8697,Tie,Tie
8698,H11,player 1
8699,C10,Player 2
8700,D10,Player 2
8701,C6,player 1
8702,S12,Player 2
8703,H11,player 1
8704,S10,Player 2
8705,Tie,Tie
8706,S7,player 1
8707,D13,player 1
8708,D13,Player 2
8709,Tie,Tie
8710,C12,Player 2
8711,H8,Player 2
8712,D10,player 1
8713,C12,Player 2
8714,C8,Player 2
8715,H5,player 1
8716,C10,Player 2
8717,S13,Player 2
8718,C7,player 1
8719,D13,Player 2
8720,H11,player 1
8721,C12,Player 2
8722,D12,player 1
8723,C8,Player 2
8724,D8,Player 2
8725,Tie,Tie
8726,H12,Player 2
8727,C13,player 1
8728,S9,player 1
8729,Tie,Tie
8730,S13,Player 2
8731,H11,Player 2
8732,C11,player 1
8733,C10,player 1
8734,H10,Player 2
8735,S2,player 1
8736,H9,Player 2
8737,C6,player 1
8738,C13,Player 2
8739,S10,player 1
8740,S10,player 1
8741,Tie,Tie
8742,H13,Player 2
8743,D13,player 1
8744,H10,player 1
8745,C6,player 1
8746,S9,player 1
8747,H3,player 1
8748,Tie,Tie
8749,C9,Player 2
8750,C8,player 1
8751,S3,player 1
8752,H13,player 1
8753,C5,Player 2
8754,C5,Player 2
8755,H9,player 1
8756,D12,player 1
8757,C4,player 1
8758,D12,player 1
8759,C10,player 1
8760,H8,Player 2
8761,S9,Player 2
8762,S5,player 1
8763,D5,Player 2
8764,D8,Player 2
8765,S10,Player 2
8766,Tie,Tie
8767,D9,Player 2
8768,D10,player 1
8769,D7,Player 2
8770,D10,player 1
8771,H8,player 1
8772,S4,Player 2
8773,C11,player 1
8774,C13,Player 2
8775,H10,Player 2
8776,C12,Player 2
8777,S10,Player 2
8778,C11,Player 2
8779,H8,Player 2
8780,C13,Player 2
8781,S10,player 1
8782,S9,Player 2
8783,H5,player 1
8784,S4,Player 2
8785,C9,Player 2
8786,H10,Player 2
8787,H6,player 1
8788,H13,player 1
8789,C11,Player 2
8790,D12,Player 2
8791,D9,Player 2
8792,S13,Player 2
8793,D11,Player 2
8794,C8,Player 2
8795,S13,player 1
8796,S13,Player 2
8797,D10,Player 2
8798,D10,player 1
8799,D7,Player 2
8800,S11,player 1
8801,D6,player 1
8802,C8,player 1
8803,Tie,Tie
8804,D6,Player 2
8805,S9,player 1
8806,C5,player 1
8807,C9,player 1
8808,S12,Player 2
8809,D8,player 1
8810,S10,player 1
8811,D12,player 1
8812,H10,player 1
8813,S9,Player 2
8814,H5,player 1
8815,Tie,Tie
8816,H13,player 1
8817,Tie,Tie
8818,D11,Player 2
8819,Tie,Tie
8820,C11,player 1
8821,C9,player 1
8822,Tie,Tie
8823,H12,Player 2
8824,Tie,Tie
8825,D13,Player 2
8826,C9,Player 2
8827,H6,Player 2
8828,D13,player 1
8829,S11,player 1
8830,C2,Player 2
8831,C5,Player 2
8832,D10,player 1
8833,H13,player 1
8834,H12,player 1
8835,D12,player 1
8836,H12,Player 2
8837,H10,player 1
8838,H7,player 1
8839,C10,Player 2
8840,Tie,Tie
8841,D6,Player 2
8842,H7,Player 2
8843,D12,Player 2
8844,D12,Player 2
8845,H10,Player 2
8846,C12,player 1
8847,C13,player 1
8848,C10,player 1
8849,C9,Player 2
8850,C2,Player 2
8851,S10,player 1
8852,H6,player 1
8853,S6,Player 2
8854,D6,Player 2
8855,S3,player 1
8856,C8,player 1
8857,D11,Player 2
8858,C9,player 1
8859,D13,Player 2
8860,H12,player 1
8861,D11,Player 2
8862,H7,Player 2
8863,C12,player 1
8864,D13,player 1
8865,C8,Player 2
8866,C13,player 1
8867,H12,player 1
8868,D8,Player 2
8869,D5,Player 2
8870,S7,Player 2
8871,Tie,Tie
8872,S10,Player 2
8873,H4,player 1
8874,D5,player 1
8875,D9,player 1
8876,C7,player 1
8877,C11,player 1
8878,C12,player 1
8879,Tie,Tie
8880,D3,player 1
8881,S7,Player 2
8882,S12,player 1
8883,H8,Player 2
8884,D13,Player 2
8885,D7,player 1
8886,H8,player 1
8887,S13,player 1
8888,C5,Player 2
8889,D8,Player 2
8890,D11,Player 2
8891,S10,player 1
8892,H12,Player 2
8893,C7,player 1
8894,C13,player 1
8895,D7,Player 2
8896,D9,Player 2
8897,C12,Player 2
8898,C8,player 1
8899,C8,Player 2
8900,D10,Player 2
8901,C7,player 1
8902,C9,player 1
8903,C5,player 1
8904,H8,Player 2
8905,C11,Player 2
8906,S8,player 1
8907,D11,Player 2
8908,C9,Player 2
8909,D7,Player 2
8910,D10,player 1
8911,D7,player 1
8912,D11,player 1
8913,C11,Player 2
8914,S5,Player 2
8915,S12,player 1
8916,D10,player 1
8917,D5,Player 2
8918,H7,player 1
8919,S3,Player 2
8920,C9,Player 2
8921,C8,player 1
8922,C13,player 1
8923,C3,player 1
8924,S13,player 1
8925,C6,Player 2
8926,S3,Player 2
8927,D10,player 1
8928,H11,player 1
8929,S8,player 1
8930,D7,player 1
8931,C11,player 1
8932,S9,Player 2
8933,C4,Player 2
8934,C6,Player 2
8935,Tie,Tie
8936,C7,player 1
8937,D5,player 1
8938,D7,player 1
8939,D13,Player 2
8940,D11,player 1
8941,S7,Player 2
8942,H11,player 1
8943,D11,player 1
8944,H10,player 1
8945,C10,player 1
8946,C11,Player 2
8947,C10,player 1
8948,D11,player 1
8949,S12,player 1
8950,C12,player 1
8951,D10,player 1
8952,S9,Player 2
8953,C12,player 1
8954,S6,player 1
8955,C12,Player 2
8956,H5,player 1
8957,H2,Player 2
8958,C5,Player 2
8959,C6,player 1
8960,H2,player 1
8961,C4,Player 2
8962,H4,Player 2
8963,C11,player 1
8964,H9,Player 2
8965,C6,player 1
8966,S13,player 1
8967,C13,player 1
8968,S10,player 1
8969,H3,Player 2
8970,D5,player 1
8971,S8,Player 2
8972,C8,Player 2
8973,S13,player 1
8974,S5,Player 2
8975,S8,player 1
8976,Tie,Tie
8977,H11,Player 2
8978,C5,player 1
8979,D13,player 1
8980,C13,Player 2
8981,H9,player 1
8982,C11,player 1
8983,C12,player 1
8984,C11,Player 2
8985,H7,player 1
8986,H5,player 1
8987,D12,player 1
8988,D11,player 1
8989,H4,player 1
8990,H5,player 1
8991,C7,player 1
8992,C11,Player 2
8993,S10,player 1
8994,H12,Player 2
8995,H10,Player 2
8996,D12,player 1
8997,H12,player 1
8998,S7,Player 2
8999,D4,player 1
9000,S2,player 1
9001,H9,player 1
9002,C12,player 1
9003,H11,Player 2
9004,D9,Player 2
9005,S8,Player 2
9006,C8,player 1
9007,H13,player 1
9008,H13,Player 2
9009,D12,player 1
9010,Tie,Tie
9011,Tie,Tie
9012,C4,Player 2
9013,S5,Player 2
9014,S7,player 1
9015,C13,player 1
9016,Tie,Tie
9017,D9,Player 2
9018,D13,Player 2
9019,S5,Player 2
9020,C4,player 1
9021,S12,Player 2
9022,S2,player 1
9023,C8,player 1
9024,H13,player 1
9025,C12,player 1
9026,S9,player 1
9027,H10,Player 2
9028,S11,Player 2
9029,S12,player 1
9030,C12,Player 2
9031,H7,player 1
9032,Tie,Tie
9033,C11,player 1
9034,D4,player 1
9035,C10,Player 2
9036,D8,player 1
9037,D8,player 1
9038,S11,player 1
9039,D11,Player 2
9040,D12,player 1
9041,S12,player 1
9042,C13,Player 2
9043,Tie,Tie
9044,D4,player 1
9045,Tie,Tie
9046,D5,player 1
9047,S10,player 1
9048,H13,player 1
9049,H6,Player 2
9050,H13,player 1
9051,H11,Player 2
9052,D12,Player 2
9053,H12,player 1
9054,S12,Player 2
9055,H4,Player 2
9056,C12,Player 2
9057,H4,player 1
9058,C12,Player 2
9059,S10,player 1
9060,H7,player 1
9061,S9,Player 2
9062,Tie,Tie
9063,D7,player 1
9064,C8,Player 2
9065,D10,Player 2
9066,D12,Player 2
9067,H7,Player 2
9068,C2,player 1
9069,S12,Player 2
9070,D9,player 1
9071,D13,player 1
9072,C11,player 1
9073,H13,Player 2
9074,S13,player 1
9075,C10,Player 2
9076,D10,Player 2
9077,S12,player 1
9078,H13,player 1
9079,C12,player 1
9080,H13,Player 2
9081,H12,player 1
9082,D10,player 1
9083,C9,Player 2
9084,H8,Player 2
9085,Tie,Tie
9086,Tie,Tie
9087,C5,Player 2
9088,S13,Player 2
9089,S7,player 1
9090,S12,Player 2
9091,S10,Player 2
9092,D6,Player 2
9093,C11,Player 2
9094,H13,player 1
9095,D8,player 1
9096,H9,Player 2
9097,Tie,Tie
9098,C11,player 1
9099,S7,player 1
9100,H4,Player 2
9101,D8,Player 2
9102,H11,Player 2
9103,S5,Player 2
9104,D9,player 1
9105,H12,player 1
9106,S11,Player 2
9107,S5,Player 2
9108,H10,player 1
9109,S10,Player 2
9110,H13,player 1
9111,C12,player 1
9112,D6,Player 2
9113,H11,player 1
9114,C12,player 1
9115,C13,player 1
9116,H12,player 1
9117,S7,Player 2
9118,D8,Player 2
9119,H11,Player 2
9120,H4,player 1
9121,C13,player 1
9122,D11,Player 2
9123,S7,player 1
9124,C13,Player 2
9125,H9,Player 2
9126,C3,Player 2
9127,H7,player 1
9128,H7,Player 2
9129,S11,player 1
9130,C13,Player 2
9131,H8,player 1
9132,S10,player 1
9133,D13,player 1
9134,S7,Player 2
9135,H10,Player 2
9136,S11,Player 2
9137,S11,Player 2
9138,C10,player 1
9139,H9,player 1
9140,C13,player 1
9141,S5,player 1
9142,S13,player 1
9143,C10,Player 2
9144,D13,Player 2
9145,D11,Player 2
9146,C10,Player 2
9147,C11,Player 2
9148,C12,Player 2
9149,H10,player 1
9150,H8,player 1
9151,H12,player 1
9152,H9,player 1
9153,C8,player 1
9154,C7,Player 2
9155,S3,player 1
9156,D3,Player 2
9157,H6,Player 2
9158,D12,Player 2
9159,C10,player 1
9160,D11,player 1
9161,S5,player 1
9162,H12,Player 2
9163,D6,player 1
9164,H7,Player 2
9165,H2,Player 2
9166,C12,player 1
9167,Tie,Tie
9168,S12,Player 2
9169,Tie,Tie
9170,H9,Player 2
9171,S12,Player 2
9172,S8,player 1
9173,C11,player 1
9174,S8,Player 2
9175,S11,player 1
9176,C8,Player 2
9177,C4,Player 2
9178,C11,Player 2
9179,D8,player 1
9180,Tie,Tie
9181,C7,player 1
9182,C5,player 1
9183,D9,Player 2
9184,H13,player 1
9185,D6,Player 2
9186,H12,player 1
9187,D12,player 1
9188,S5,Player 2
9189,S9,player 1
9190,D5,player 1
9191,S10,Player 2
9192,H10,Player 2
9193,H11,player 1
9194,H12,Player 2
9195,S7,Player 2
9196,C6,Player 2
9197,H12,player 1
9198,Tie,Tie
9199,D5,Player 2
9200,Tie,Tie
9201,H9,Player 2
9202,C9,Player 2
9203,S11,player 1
9204,C11,player 1
9205,D10,player 1
9206,S13,Player 2
9207,H9,Player 2
9208,S13,player 1
9209,H4,Player 2
9210,H7,player 1
9211,C3,player 1
9212,C5,player 1
9213,S5,Player 2
9214,D12,Player 2
9215,C6,player 1
9216,S8,Player 2
9217,C12,Player 2
9218,D10,Player 2
9219,S13,player 1
9220,C4,Player 2
9221,C13,player 1
9222,S6,Player 2
9223,H11,Player 2
9224,C3,player 1
9225,D8,Player 2
9226,S13,player 1
9227,Tie,Tie
9228,S8,player 1
9229,H3,Player 2
9230,H7,Player 2
9231,H7,player 1
9232,H10,Player 2
9233,H10,player 1
9234,S12,player 1
9235,Tie,Tie
9236,D7,player 1
9237,C11,Player 2
9238,S10,player 1
9239,S13,Player 2
9240,H10,player 1
9241,Tie,Tie
9242,D12,Player 2
9243,D12,player 1
9244,S10,Player 2
9245,D13,player 1
9246,H11,Player 2
9247,H10,player 1
9248,D8,Player 2
9249,H9,Player 2
9250,D7,player 1
9251,C12,player 1
9252,H8,player 1
9253,D7,Player 2
9254,D5,Player 2
9255,C11,Player 2
9256,H9,Player 2
9257,D4,Player 2
9258,Tie,Tie
9259,D5,Player 2
9260,D7,Player 2
9261,H12,player 1
9262,H7,Player 2
9263,D13,Player 2
9264,C3,player 1
9265,D11,player 1
9266,S6,player 1
9267,S9,Player 2
9268,D13,Player 2
9269,H6,player 1
9270,H13,player 1
9271,D5,Player 2
9272,D5,Player 2
9273,D10,player 1
9274,S9,Player 2
9275,H6,Player 2
9276,S12,Player 2
9277,H12,player 1
9278,C11,player 1
9279,C10,player 1
9280,Tie,Tie
9281,D11,Player 2
9282,D13,player 1
9283,D4,player 1
9284,H12,Player 2
9285,C8,Player 2
9286,H13,player 1
9287,C5,player 1
9288,H11,player 1
9289,H13,Player 2
9290,D9,player 1
9291,C7,player 1
9292,H12,Player 2
9293,D6,Player 2
9294,H12,Player 2
9295,H11,player 1
9296,S12,player 1
9297,D13,Player 2
9298,S10,player 1
9299,D4,Player 2
9300,D8,player 1
9301,D4,Player 2
9302,Tie,Tie
9303,S11,Player 2
9304,S12,Player 2
9305,C6,player 1
9306,S10,player 1
9307,C12,Player 2
9308,S11,player 1
9309,C10,Player 2
9310,D10,player 1
9311,Tie,Tie
9312,H12,Player 2
9313,D6,Player 2
9314,S10,Player 2
9315,C3,player 1
9316,C12,player 1
9317,S12,player 1
9318,C10,Player 2
9319,S12,player 1
9320,D5,player 1
9321,C8,player 1
9322,Tie,Tie
9323,D12,Player 2
9324,H12,player 1
9325,C11,player 1
9326,C5,Player 2
9327,D9,player 1
9328,C10,player 1
9329,S11,player 1
9330,H3,Player 2
9331,D7,Player 2
9332,C9,Player 2
9333,H4,player 1
9334,D9,player 1
9335,S13,player 1
9336,D6,Player 2
9337,H11,player 1
9338,H3,player 1
9339,D13,player 1
9340,S5,Player 2
9341,Tie,Tie
9342,D10,player 1
9343,C4,player 1
9344,S3,Player 2
9345,H11,Player 2
9346,S11,player 1
9347,C12,player 1
9348,D5,player 1
9349,D7,Player 2
9350,H12,Player 2
9351,C6,player 1
9352,C12,player 1
9353,H13,player 1
9354,S12,player 1
9355,H13,Player 2
9356,S6,player 1
9357,H13,player 1
9358,D8,player 1
9359,Tie,Tie
9360,Tie,Tie
9361,S3,player 1
9362,D7,player 1
9363,H8,player 1
9364,C10,Player 2
9365,H10,player 1
9366,S5,Player 2
9367,S12,player 1
9368,D7,player 1
9369,C8,Player 2
9370,C13,Player 2
9371,S7,Player 2
9372,D9,player 1
9373,C5,Player 2
9374,D5,Player 2
9375,C7,Player 2
9376,S12,Player 2
9377,H10,Player 2
9378,C12,Player 2
9379,H6,player 1
9380,H7,player 1
9381,S7,player 1
9382,H12,Player 2
9383,S6,Player 2
9384,D13,Player 2
9385,C12,player 1
9386,S2,player 1
9387,S9,player 1
9388,H13,player 1
9389,S9,player 1
9390,C10,player 1
9391,S10,Player 2
9392,D9,Player 2
9393,Tie,Tie
9394,S8,player 1
9395,C5,player 1
9396,H10,player 1
9397,S6,Player 2
9398,C10,Player 2
9399,H8,player 1
9400,C5,player 1
9401,H13,Player 2
9402,H7,Player 2
9403,H5,Player 2
